t,c_x,c_y
56197,6030.82861328125,16137.853515625
56198,6037.77294921875,16137.853515625
56199,6044.71728515625,16137.853515625
56200,6051.66162109375,16137.853515625
56201,6058.60595703125,16137.853515625
56202,6065.55029296875,16137.853515625
56203,6072.49462890625,16137.853515625
56204,6079.43896484375,16137.853515625
56205,6086.38330078125,16137.853515625
56206,6093.32763671875,16137.853515625
56207,6100.27197265625,16137.853515625
56208,6107.21630859375,16137.853515625
56209,6114.16064453125,16137.853515625
56210,6121.10498046875,16137.853515625
56211,6128.04931640625,16137.853515625
56212,6134.99365234375,16137.853515625
56213,6141.93798828125,16137.853515625
56214,6148.88232421875,16137.853515625
56215,6155.82666015625,16137.853515625
56216,6162.77099609375,16137.853515625
56217,6169.71533203125,16137.853515625
56218,6176.65966796875,16137.853515625
56219,6183.60400390625,16137.853515625
56220,6190.54833984375,16137.853515625
56221,6197.49267578125,16137.853515625
56222,6204.43701171875,16137.853515625
56223,6211.38134765625,16137.853515625
56224,6218.32568359375,16137.853515625
56225,6225.27001953125,16137.853515625
56226,6232.21435546875,16137.853515625
56227,6239.15869140625,16137.853515625
56228,6246.10302734375,16137.853515625
56229,6253.04736328125,16137.853515625
56230,6259.99169921875,16137.853515625
56231,6266.93603515625,16137.853515625
56232,6273.88037109375,16137.853515625
56233,6280.82470703125,16137.853515625
56234,6287.76904296875,16137.853515625
56235,6293.61572265625,16137.853515625
56236,6293.61572265625,16130.9091796875
56237,6293.61572265625,16123.96484375
56238,6293.61572265625,16117.0205078125
56239,6293.61572265625,16110.076171875
56240,6293.61572265625,16107.4072265625
56241,6293.61572265625,16107.4072265625
56242,6293.61572265625,16107.4072265625
56243,6293.61572265625,16107.4072265625
56244,6293.61572265625,16107.4072265625
56245,6293.61572265625,16107.4072265625
56246,6293.61572265625,16107.4072265625
56247,6293.61572265625,16107.4072265625
56248,6293.61572265625,16107.4072265625
56249,6293.61572265625,16107.4072265625
56250,6293.61572265625,16107.4072265625
56251,6293.61572265625,16107.4072265625
56252,6293.61572265625,16107.4072265625
56253,6293.61572265625,16107.4072265625
56254,6293.61572265625,16107.4072265625
56255,6293.61572265625,16107.4072265625
56256,6293.61572265625,16107.4072265625
56257,6293.61572265625,16107.4072265625
56258,6293.61572265625,16107.4072265625
56259,6293.61572265625,16107.4072265625
56260,6293.61572265625,16107.4072265625
56261,6293.61572265625,16107.4072265625
56262,6293.61572265625,16107.4072265625
56263,6293.61572265625,16107.4072265625
56264,6293.61572265625,16107.4072265625
56265,6293.61572265625,16107.4072265625
56266,6293.61572265625,16107.4072265625
56267,6293.61572265625,16107.4072265625
56268,6293.61572265625,16107.4072265625
56269,6293.61572265625,16107.4072265625
56270,6293.61572265625,16107.4072265625
56271,6293.61572265625,16107.4072265625
56272,6293.61572265625,16107.4072265625
56273,6293.61572265625,16107.4072265625
56274,6293.61572265625,16107.4072265625
56275,6293.61572265625,16107.4072265625
56276,6293.61572265625,16107.4072265625
56277,6293.61572265625,16107.4072265625
56278,6293.61572265625,16107.4072265625
56279,6293.61572265625,16107.4072265625
56280,6293.61572265625,16107.4072265625
56281,6293.61572265625,16107.4072265625
56282,6293.61572265625,16107.4072265625
56283,6293.61572265625,16107.4072265625
56284,6293.61572265625,16107.4072265625
56285,6293.61572265625,16107.4072265625
56286,6293.61572265625,16107.4072265625
56287,6293.61572265625,16107.4072265625
56288,6293.61572265625,16107.4072265625
56289,6293.61572265625,16107.4072265625
56290,6293.61572265625,16107.4072265625
56291,6293.61572265625,16107.4072265625
56292,6293.61572265625,16107.4072265625
56293,6293.61572265625,16107.4072265625
56294,6293.61572265625,16107.4072265625
56295,6293.61572265625,16107.4072265625
56296,6293.61572265625,16107.4072265625
56297,6293.61572265625,16107.4072265625
56298,6293.61572265625,16107.4072265625
56299,6293.61572265625,16107.4072265625
56300,6293.61572265625,16107.4072265625
56301,6293.61572265625,16107.4072265625
56302,6293.61572265625,16107.4072265625
56303,6293.61572265625,16107.4072265625
56304,6293.61572265625,16107.4072265625
56305,6293.61572265625,16107.4072265625
56306,6293.61572265625,16107.4072265625
56307,6293.61572265625,16107.4072265625
56308,6293.61572265625,16107.4072265625
56309,6293.61572265625,16107.4072265625
56310,6293.61572265625,16107.4072265625
56311,6293.61572265625,16107.4072265625
56312,6293.61572265625,16107.4072265625
56313,6293.61572265625,16107.4072265625
56314,6293.61572265625,16107.4072265625
56315,6293.61572265625,16107.4072265625
56316,6293.61572265625,16107.4072265625
56317,6293.61572265625,16107.4072265625
56318,6293.61572265625,16107.4072265625
56319,6293.61572265625,16107.4072265625
56320,6293.61572265625,16107.4072265625
56321,6293.61572265625,16107.4072265625
56322,6293.61572265625,16107.4072265625
56323,6293.61572265625,16107.4072265625
56324,6293.61572265625,16107.4072265625
56325,6293.61572265625,16107.4072265625
56326,6293.61572265625,16107.4072265625
56327,6293.61572265625,16107.4072265625
56328,6293.61572265625,16107.4072265625
56329,6293.61572265625,16107.4072265625
56330,6293.61572265625,16107.4072265625
56331,6293.61572265625,16107.4072265625
56332,6293.61572265625,16107.4072265625
56333,6293.61572265625,16107.4072265625
56334,6293.61572265625,16107.4072265625
56335,6293.61572265625,16107.4072265625
56336,6293.61572265625,16107.4072265625
56337,6293.61572265625,16107.4072265625
56338,6293.61572265625,16107.4072265625
56339,6293.61572265625,16107.4072265625
56340,6293.61572265625,16107.4072265625
56341,6293.61572265625,16107.4072265625
56342,6293.61572265625,16107.4072265625
56343,6293.61572265625,16107.4072265625
56344,6293.61572265625,16107.4072265625
56345,6293.61572265625,16107.4072265625
56346,6293.61572265625,16107.4072265625
56347,6293.61572265625,16107.4072265625
56348,6293.61572265625,16107.4072265625
56349,6293.61572265625,16107.4072265625
56350,6293.61572265625,16107.4072265625
56351,6293.61572265625,16107.4072265625
56352,6293.61572265625,16107.4072265625
56353,6293.61572265625,16107.4072265625
56354,6293.61572265625,16107.4072265625
56355,6293.61572265625,16107.4072265625
56356,6293.61572265625,16107.4072265625
56357,6293.61572265625,16107.4072265625
56358,6293.61572265625,16107.4072265625
56359,6293.61572265625,16107.4072265625
56360,6293.61572265625,16107.4072265625
56361,6293.61572265625,16107.4072265625
56362,6293.61572265625,16107.4072265625
56363,6293.61572265625,16107.4072265625
56364,6293.61572265625,16107.4072265625
56365,6293.61572265625,16107.4072265625
56366,6293.61572265625,16107.4072265625
56367,6293.61572265625,16107.4072265625
56368,6293.61572265625,16107.4072265625
56369,6293.61572265625,16107.4072265625
56370,6293.61572265625,16107.4072265625
56371,6293.61572265625,16107.4072265625
56372,6293.61572265625,16107.4072265625
56373,6293.61572265625,16107.4072265625
56374,6293.61572265625,16107.4072265625
56375,6293.61572265625,16107.4072265625
56376,6293.61572265625,16107.4072265625
56377,6293.61572265625,16107.4072265625
56378,6293.61572265625,16107.4072265625
56379,6293.61572265625,16107.4072265625
56380,6293.61572265625,16107.4072265625
56381,6293.61572265625,16107.4072265625
56382,6293.61572265625,16107.4072265625
56383,6293.61572265625,16107.4072265625
56384,6293.61572265625,16107.4072265625
56385,6293.61572265625,16107.4072265625
56386,6293.61572265625,16107.4072265625
56387,6293.61572265625,16107.4072265625
56388,6293.61572265625,16107.4072265625
56389,6293.61572265625,16107.4072265625
56390,6293.61572265625,16107.4072265625
56391,6293.61572265625,16107.4072265625
56392,6293.61572265625,16107.4072265625
56393,6293.61572265625,16107.4072265625
56394,6293.61572265625,16107.4072265625
56395,6293.61572265625,16107.4072265625
56396,6293.61572265625,16107.4072265625
56397,6293.61572265625,16107.4072265625
56398,6293.61572265625,16107.4072265625
56399,6293.61572265625,16107.4072265625
56400,6293.61572265625,16107.4072265625
56401,6293.61572265625,16107.4072265625
56402,6293.61572265625,16107.4072265625
56403,6293.61572265625,16107.4072265625
56404,6293.61572265625,16107.4072265625
56405,6293.61572265625,16107.4072265625
56406,6293.61572265625,16107.4072265625
56407,6293.61572265625,16107.4072265625
56408,6293.61572265625,16107.4072265625
56409,6293.61572265625,16107.4072265625
56410,6293.61572265625,16107.4072265625
56411,6293.61572265625,16107.4072265625
56412,6293.61572265625,16107.4072265625
56413,6293.61572265625,16107.4072265625
56414,6293.61572265625,16107.4072265625
56415,6293.61572265625,16107.4072265625
56416,6293.61572265625,16107.4072265625
56417,6293.61572265625,16107.4072265625
56418,6293.61572265625,16107.4072265625
56419,6293.61572265625,16107.4072265625
56420,6293.61572265625,16107.4072265625
56421,6300.56005859375,16107.4072265625
56422,6307.50439453125,16107.4072265625
56423,6314.44873046875,16107.4072265625
56424,6321.39306640625,16107.4072265625
56425,6328.33740234375,16107.4072265625
56426,6335.28173828125,16107.4072265625
56427,6342.22607421875,16107.4072265625
56428,6349.17041015625,16107.4072265625
56429,6356.11474609375,16107.4072265625
56430,6363.05908203125,16107.4072265625
56431,6370.00341796875,16107.4072265625
56432,6376.94775390625,16107.4072265625
56433,6383.89208984375,16107.4072265625
56434,6390.83642578125,16107.4072265625
56435,6397.78076171875,16107.4072265625
56436,6404.72509765625,16107.4072265625
56437,6411.66943359375,16107.4072265625
56438,6418.61376953125,16107.4072265625
56439,6425.55810546875,16107.4072265625
56440,6432.50244140625,16107.4072265625
56441,6439.44677734375,16107.4072265625
56442,6446.39111328125,16107.4072265625
56443,6453.33544921875,16107.4072265625
56444,6460.27978515625,16107.4072265625
56445,6467.22412109375,16107.4072265625
56446,6474.16845703125,16107.4072265625
56447,6481.11279296875,16107.4072265625
56448,6488.05712890625,16107.4072265625
56449,6495.00146484375,16107.4072265625
56450,6501.94580078125,16107.4072265625
56451,6508.89013671875,16107.4072265625
56452,6515.83447265625,16107.4072265625
56453,6522.77880859375,16107.4072265625
56454,6529.72314453125,16107.4072265625
56455,6536.66748046875,16107.4072265625
56456,6543.61181640625,16107.4072265625
56457,6550.55615234375,16107.4072265625
56458,6557.50048828125,16107.4072265625
56459,6564.44482421875,16107.4072265625
56460,6571.38916015625,16107.4072265625
56461,6578.33349609375,16107.4072265625
56462,6585.27783203125,16107.4072265625
56463,6592.22216796875,16107.4072265625
56464,6599.16650390625,16107.4072265625
56465,6606.11083984375,16107.4072265625
56466,6613.05517578125,16107.4072265625
56467,6619.99951171875,16107.4072265625
56468,6626.94384765625,16107.4072265625
56469,6633.88818359375,16107.4072265625
56470,6640.83251953125,16107.4072265625
56471,6647.77685546875,16107.4072265625
56472,6654.72119140625,16107.4072265625
56473,6661.66552734375,16107.4072265625
56474,6668.60986328125,16107.4072265625
56475,6675.55419921875,16107.4072265625
56476,6682.49853515625,16107.4072265625
56477,6689.44287109375,16107.4072265625
56478,6696.38720703125,16107.4072265625
56479,6703.33154296875,16107.4072265625
56480,6710.27587890625,16107.4072265625
56481,6717.22021484375,16107.4072265625
56482,6724.16455078125,16107.4072265625
56483,6731.10888671875,16107.4072265625
56484,6738.05322265625,16107.4072265625
56485,6744.99755859375,16107.4072265625
56486,6751.94189453125,16107.4072265625
56487,6758.88623046875,16107.4072265625
56488,6765.83056640625,16107.4072265625
56489,6772.77490234375,16107.4072265625
56490,6779.71923828125,16107.4072265625
56491,6786.66357421875,16107.4072265625
56492,6793.60791015625,16107.4072265625
56493,6800.55224609375,16107.4072265625
56494,6807.49658203125,16107.4072265625
56495,6814.44091796875,16107.4072265625
56496,6821.38525390625,16107.4072265625
56497,6828.32958984375,16107.4072265625
56498,6835.27392578125,16107.4072265625
56499,6842.21826171875,16107.4072265625
56500,6849.16259765625,16107.4072265625
56501,6856.10693359375,16107.4072265625
56502,6863.05126953125,16107.4072265625
56503,6869.99560546875,16107.4072265625
56504,6876.93994140625,16107.4072265625
56505,6883.88427734375,16107.4072265625
56506,6890.82861328125,16107.4072265625
56507,6897.77294921875,16107.4072265625
56508,6904.71728515625,16107.4072265625
56509,6911.66162109375,16107.4072265625
56510,6918.60595703125,16107.4072265625
56511,6925.55029296875,16107.4072265625
56512,6932.49462890625,16107.4072265625
56513,6939.43896484375,16107.4072265625
56514,6946.38330078125,16107.4072265625
56515,6953.32763671875,16107.4072265625
56516,6960.27197265625,16107.4072265625
56517,6967.21630859375,16107.4072265625
56518,6974.16064453125,16107.4072265625
56519,6981.10498046875,16107.4072265625
56520,6988.04931640625,16107.4072265625
56521,6994.99365234375,16107.4072265625
56522,7001.93798828125,16107.4072265625
56523,7008.88232421875,16107.4072265625
56524,7015.82666015625,16107.4072265625
56525,7022.77099609375,16107.4072265625
56526,7029.71533203125,16107.4072265625
56527,7036.65966796875,16107.4072265625
56528,7043.60400390625,16107.4072265625
56529,7050.54833984375,16107.4072265625
56530,7057.49267578125,16107.4072265625
56531,7064.43701171875,16107.4072265625
56532,7071.38134765625,16107.4072265625
56533,7078.32568359375,16107.4072265625
56534,7085.27001953125,16107.4072265625
56535,7092.21435546875,16107.4072265625
56536,7099.15869140625,16107.4072265625
56537,7106.10302734375,16107.4072265625
56538,7113.04736328125,16107.4072265625
56539,7119.99169921875,16107.4072265625
56540,7126.93603515625,16107.4072265625
56541,7133.88037109375,16107.4072265625
56542,7140.82470703125,16107.4072265625
56543,7147.76904296875,16107.4072265625
56544,7154.71337890625,16107.4072265625
56545,7161.65771484375,16107.4072265625
56546,7168.60205078125,16107.4072265625
56547,7175.54638671875,16107.4072265625
56548,7182.49072265625,16107.4072265625
56549,7189.43505859375,16107.4072265625
56550,7196.37939453125,16107.4072265625
56551,7203.32373046875,16107.4072265625
56552,7210.26806640625,16107.4072265625
56553,7217.21240234375,16107.4072265625
56554,7224.15673828125,16107.4072265625
56555,7231.10107421875,16107.4072265625
56556,7238.04541015625,16107.4072265625
56557,7244.98974609375,16107.4072265625
56558,7251.93408203125,16107.4072265625
56559,7258.87841796875,16107.4072265625
56560,7265.82275390625,16107.4072265625
56561,7272.76708984375,16107.4072265625
56562,7279.71142578125,16107.4072265625
56563,7286.65576171875,16107.4072265625
56564,7293.60009765625,16107.4072265625
56565,7300.54443359375,16107.4072265625
56566,7307.48876953125,16107.4072265625
56567,7314.43310546875,16107.4072265625
56568,7321.37744140625,16107.4072265625
56569,7328.32177734375,16107.4072265625
56570,7335.26611328125,16107.4072265625
56571,7342.21044921875,16107.4072265625
56572,7349.15478515625,16107.4072265625
56573,7356.09912109375,16107.4072265625
56574,7363.04345703125,16107.4072265625
56575,7369.98779296875,16107.4072265625
56576,7376.93212890625,16107.4072265625
56577,7383.87646484375,16107.4072265625
56578,7390.82080078125,16107.4072265625
56579,7397.76513671875,16107.4072265625
56580,7404.70947265625,16107.4072265625
